Source,Accession,Length,N_Records_With_This_Sequence,Gene_Qualifier,Gene_Check,Best_Match,Best_Identity_Pct,Intended_Ref,Intended_Identity_Pct,Panel_Scores,Accepted,Reason,Description
HIV_Env,AFU25859.1,861,1,,ABSENT,P04578,73.13,P04578,73.13,P04578:73.1%,True,ACCEPTED,AFU25859.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AOZ17781.1,173,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),"AOZ17781.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,AOY12931.1,267,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(267 not in 820-900),"AOY12931.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,AOY12883.1,270,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(270 not in 820-900),"AOY12883.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,AOY12835.1,267,2,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(267 not in 820-900),"AOY12835.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,AOY12787.1,267,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(267 not in 820-900),"AOY12787.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,AOY12690.1,260,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(260 not in 820-900),"AOY12690.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,ACF40276.1,342,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(342 not in 820-900),"ACF40276.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,ACF40228.1,353,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(353 not in 820-900),"ACF40228.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,AAY83781.1,108,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(BX),"AAY83781.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,AAY83732.1,108,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),"AAY83732.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,AAY83681.1,107,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),"AAY83681.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,AAW57676.1,861,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(BX),AAW57676.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AEQ65968.1,115,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(115 not in 820-900),"AEQ65968.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,AEQ65513.1,115,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(115 not in 820-900),"AEQ65513.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,AEQ65141.1,115,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(115 not in 820-900),"AEQ65141.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,AEQ64918.1,114,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(114 not in 820-900),"AEQ64918.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,ADT64639.1,119,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),"ADT64639.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,ADT64591.1,118,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(118 not in 820-900),"ADT64591.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,ADT64543.1,120,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(120 not in 820-900),"ADT64543.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,ADJ00348.1,846,1,,ABSENT,P04578,72.46,P04578,72.46,P04578:72.5%,True,ACCEPTED,ADJ00348.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,ACN74965.1,850,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),ACN74965.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,ABQ97489.1,192,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(192 not in 820-900),"ABQ97489.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,ABQ97441.1,203,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(203 not in 820-900),"ABQ97441.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,ABQ97393.1,199,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(199 not in 820-900),"ABQ97393.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,ABQ97345.1,204,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(204 not in 820-900),"ABQ97345.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,ABQ97296.1,207,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(207 not in 820-900),"ABQ97296.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,ABQ97248.1,198,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(198 not in 820-900),"ABQ97248.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,ABI15754.1,855,1,,ABSENT,P04578,72.4,P04578,72.4,P04578:72.4%,True,ACCEPTED,ABI15754.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AIA79223.1,121,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(121 not in 820-900),"AIA79223.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,AJT59633.1,256,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(256 not in 820-900),"AJT59633.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,AJT59585.1,226,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(226 not in 820-900),"AJT59585.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,AIS44266.1,847,1,,ABSENT,P04578,72.73,P04578,72.73,P04578:72.7%,True,ACCEPTED,AIS44266.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AIS43912.1,863,1,,ABSENT,P04578,73.13,P04578,73.13,P04578:73.1%,True,ACCEPTED,AIS43912.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AIS43434.1,858,1,,ABSENT,P04578,72.43,P04578,72.43,P04578:72.4%,True,ACCEPTED,AIS43434.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AIS42781.1,856,1,,ABSENT,P04578,72.31,P04578,72.31,P04578:72.3%,True,ACCEPTED,AIS42781.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AIS42158.1,862,1,,ABSENT,P04578,73.01,P04578,73.01,P04578:73.0%,True,ACCEPTED,AIS42158.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AIS41568.1,845,1,,ABSENT,P04578,72.31,P04578,72.31,P04578:72.3%,True,ACCEPTED,AIS41568.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AJW37992.1,843,1,,ABSENT,P04578,73.78,P04578,73.78,P04578:73.8%,True,ACCEPTED,AJW37992.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AJW37797.1,848,1,,ABSENT,P04578,73.23,P04578,73.23,P04578:73.2%,True,ACCEPTED,AJW37797.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AJW37602.1,854,1,,ABSENT,P04578,72.37,P04578,72.37,P04578:72.4%,True,ACCEPTED,AJW37602.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AJW37338.1,848,1,,ABSENT,P04578,72.17,P04578,72.17,P04578:72.2%,True,ACCEPTED,AJW37338.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AJW37080.1,857,1,,ABSENT,P04578,73.01,P04578,73.01,P04578:73.0%,True,ACCEPTED,AJW37080.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AJW36888.1,858,1,,ABSENT,P04578,73.25,P04578,73.25,P04578:73.2%,True,ACCEPTED,AJW36888.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AJW36631.1,861,1,,ABSENT,P04578,71.85,P04578,71.85,P04578:71.8%,True,ACCEPTED,AJW36631.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AJW36432.1,864,1,,ABSENT,P04578,72.31,P04578,72.31,P04578:72.3%,True,ACCEPTED,AJW36432.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AJW36240.1,869,1,,ABSENT,P04578,72.66,P04578,72.66,P04578:72.7%,True,ACCEPTED,AJW36240.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AJW35856.1,853,1,,ABSENT,P04578,72.22,P04578,72.22,P04578:72.2%,True,ACCEPTED,AJW35856.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AJW35660.1,878,1,,ABSENT,P04578,74.65,P04578,74.65,P04578:74.6%,True,ACCEPTED,AJW35660.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AJW35468.1,868,1,,ABSENT,P04578,72.78,P04578,72.78,P04578:72.8%,True,ACCEPTED,AJW35468.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AJW35273.1,868,1,,ABSENT,P04578,72.55,P04578,72.55,P04578:72.5%,True,ACCEPTED,AJW35273.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AJW35075.1,857,1,,ABSENT,P04578,72.43,P04578,72.43,P04578:72.4%,True,ACCEPTED,AJW35075.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AJW34880.1,852,1,,ABSENT,P04578,72.65,P04578,72.65,P04578:72.7%,True,ACCEPTED,AJW34880.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AJW34730.1,860,1,,ABSENT,P04578,73.25,P04578,73.25,P04578:73.2%,True,ACCEPTED,AJW34730.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AJW34535.1,858,1,,ABSENT,P04578,71.85,P04578,71.85,P04578:71.8%,True,ACCEPTED,AJW34535.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AJW34337.1,865,1,,ABSENT,P04578,73.36,P04578,73.36,P04578:73.4%,True,ACCEPTED,AJW34337.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AJW34145.1,855,1,,ABSENT,P04578,73.92,P04578,73.92,P04578:73.9%,True,ACCEPTED,AJW34145.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AJW33794.1,848,1,,ABSENT,P04578,73.7,P04578,73.7,P04578:73.7%,True,ACCEPTED,AJW33794.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AJW33494.1,854,1,,ABSENT,P04578,72.72,P04578,72.72,P04578:72.7%,True,ACCEPTED,AJW33494.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AJW33242.1,876,1,,ABSENT,P04578,73.25,P04578,73.25,P04578:73.2%,True,ACCEPTED,AJW33242.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AJW33044.1,858,1,,ABSENT,P04578,72.31,P04578,72.31,P04578:72.3%,True,ACCEPTED,AJW33044.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AJW32852.1,872,1,,ABSENT,P04578,72.08,P04578,72.08,P04578:72.1%,True,ACCEPTED,AJW32852.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AJW32660.1,856,1,,ABSENT,P04578,72.66,P04578,72.66,P04578:72.7%,True,ACCEPTED,AJW32660.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AJW32423.1,854,1,,ABSENT,P04578,74.12,P04578,74.12,P04578:74.1%,True,ACCEPTED,AJW32423.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AIF71602.1,367,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(367 not in 820-900),"AIF71602.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,AHN16434.1,851,1,,ABSENT,P04578,73.8,P04578,73.8,P04578:73.8%,True,ACCEPTED,AHN16434.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AHC29793.1,860,1,,ABSENT,P04578,71.61,P04578,71.61,P04578:71.6%,True,ACCEPTED,AHC29793.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,ADW94041.1,204,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(204 not in 820-900),"ADW94041.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,ADW93993.1,200,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(200 not in 820-900),"ADW93993.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,AFQ61415.1,860,1,,ABSENT,P04578,70.79,P04578,70.79,P04578:70.8%,True,ACCEPTED,AFQ61415.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AFR42744.1,865,1,,ABSENT,P04578,71.5,P04578,71.5,P04578:71.5%,True,ACCEPTED,AFR42744.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AFV34432.1,859,1,,ABSENT,P04578,78.74,P04578,78.74,P04578:78.7%,True,ACCEPTED,AFV34432.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,BAM37420.1,860,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),BAM37420.1 env protein [Human immunodeficiency virus 1]
HIV_Env,AEZ35790.1,397,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(397 not in 820-900),"AEZ35790.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,AEZ35742.1,371,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(371 not in 820-900),"AEZ35742.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,AEZ35694.1,376,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(376 not in 820-900),"AEZ35694.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,AEZ35646.1,365,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(365 not in 820-900),"AEZ35646.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,AAP43824.1,115,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(115 not in 820-900),"AAP43824.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Env,AAQ98502.1,857,1,,ABSENT,P04578,72.43,P04578,72.43,P04578:72.4%,True,ACCEPTED,AAQ98502.1 env protein [Human immunodeficiency virus 1]
HIV_Env,ADU05254.1,871,1,,ABSENT,P04578,73.01,P04578,73.01,P04578:73.0%,True,ACCEPTED,ADU05254.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,ADU05076.1,846,1,,ABSENT,P04578,73.88,P04578,73.88,P04578:73.9%,True,ACCEPTED,ADU05076.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,ADU04884.1,855,1,,ABSENT,P04578,71.58,P04578,71.58,P04578:71.6%,True,ACCEPTED,ADU04884.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AET80881.1,849,1,,ABSENT,P04578,72.79,P04578,72.79,P04578:72.8%,True,ACCEPTED,AET80881.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AET80833.1,865,1,,ABSENT,P04578,73.25,P04578,73.25,P04578:73.2%,True,ACCEPTED,AET80833.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,AET80785.1,856,1,,ABSENT,P04578,71.96,P04578,71.96,P04578:72.0%,True,ACCEPTED,AET80785.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,ACI28331.1,863,1,,ABSENT,P04578,71.73,P04578,71.73,P04578:71.7%,True,ACCEPTED,ACI28331.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,ADD83171.1,844,1,,ABSENT,P04578,73.34,P04578,73.34,P04578:73.3%,True,ACCEPTED,ADD83171.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,ADD25749.1,866,1,,ABSENT,P04578,72.43,P04578,72.43,P04578:72.4%,True,ACCEPTED,ADD25749.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_Env,CAP07889.1,195,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(BX),"CAP07889.1 gp120 protein, partial [HIV-1 CRF01_AE]"
HIV_Env,BAF32262.1,863,1,,ABSENT,P04578,72.31,P04578,72.31,P04578:72.3%,True,ACCEPTED,BAF32262.1 Env [Human immunodeficiency virus 1]
HIV_Env,BAB21646.1,110,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(110 not in 820-900),"BAB21646.1 envelope glycoprotein gp120, partial [Human immunodeficiency virus 1]"
HIV_gp120,AXP14231.1,470,,,N/A,sliced from HIV_Env,,,,subunit span 32-501 on parent,True,SUBUNIT_SLICE,AXP14231.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp120,AFV34432.1,476,,,N/A,sliced from HIV_Env,,,,subunit span 32-507 on parent,True,SUBUNIT_SLICE,AFV34432.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp120,QRC49169.1,474,,,N/A,sliced from HIV_Env,,,,subunit span 31-504 on parent,True,SUBUNIT_SLICE,QRC49169.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp120,QGV15582.1,475,,,N/A,sliced from HIV_Env,,,,subunit span 32-506 on parent,True,SUBUNIT_SLICE,QGV15582.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp120,XKC16435.1,473,,,N/A,sliced from HIV_Env,,,,subunit span 32-504 on parent,True,SUBUNIT_SLICE,XKC16435.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp120,WMD30114.1,493,,,N/A,sliced from HIV_Env,,,,subunit span 32-524 on parent,True,SUBUNIT_SLICE,WMD30114.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp120,XPO03727.1,480,,,N/A,sliced from HIV_Env,,,,subunit span 32-511 on parent,True,SUBUNIT_SLICE,XPO03727.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp120,AFU27265.1,490,,,N/A,sliced from HIV_Env,,,,subunit span 32-521 on parent,True,SUBUNIT_SLICE,AFU27265.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp120,UMQ71371.1,473,,,N/A,sliced from HIV_Env,,,,subunit span 32-504 on parent,True,SUBUNIT_SLICE,UMQ71371.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp120,QIX05989.1,491,,,N/A,sliced from HIV_Env,,,,subunit span 32-522 on parent,True,SUBUNIT_SLICE,QIX05989.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp120,UBW87652.1,489,,,N/A,sliced from HIV_Env,,,,subunit span 32-520 on parent,True,SUBUNIT_SLICE,"UBW87652.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_gp120,QIX05460.1,481,,,N/A,sliced from HIV_Env,,,,subunit span 32-512 on parent,True,SUBUNIT_SLICE,QIX05460.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp120,AFU31404.1,488,,,N/A,sliced from HIV_Env,,,,subunit span 32-519 on parent,True,SUBUNIT_SLICE,AFU31404.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp120,UBW85602.1,475,,,N/A,sliced from HIV_Env,,,,subunit span 32-506 on parent,True,SUBUNIT_SLICE,"UBW85602.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_gp120,QIX06234.1,475,,,N/A,sliced from HIV_Env,,,,subunit span 32-506 on parent,True,SUBUNIT_SLICE,QIX06234.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp120,AFU29819.1,474,,,N/A,sliced from HIV_Env,,,,subunit span 32-505 on parent,True,SUBUNIT_SLICE,AFU29819.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp120,UMQ72542.1,487,,,N/A,sliced from HIV_Env,,,,subunit span 32-518 on parent,True,SUBUNIT_SLICE,UMQ72542.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp120,AMQ63183.1,478,,,N/A,sliced from HIV_Env,,,,subunit span 32-509 on parent,True,SUBUNIT_SLICE,AMQ63183.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp120,AHN16434.1,474,,,N/A,sliced from HIV_Env,,,,subunit span 32-505 on parent,True,SUBUNIT_SLICE,AHN16434.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp120,UBW83035.1,473,,,N/A,sliced from HIV_Env,,,,subunit span 32-504 on parent,True,SUBUNIT_SLICE,"UBW83035.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_gp120,UBW87851.1,478,,,N/A,sliced from HIV_Env,,,,subunit span 32-509 on parent,True,SUBUNIT_SLICE,"UBW87851.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_gp120,AFR42744.1,482,,,N/A,sliced from HIV_Env,,,,subunit span 32-513 on parent,True,SUBUNIT_SLICE,AFR42744.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp120,AMQ63332.1,467,,,N/A,sliced from HIV_Env,,,,subunit span 32-498 on parent,True,SUBUNIT_SLICE,AMQ63332.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp120,QAB37601.1,477,,,N/A,sliced from HIV_Env,,,,subunit span 32-508 on parent,True,SUBUNIT_SLICE,QAB37601.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp120,UMQ71839.1,486,,,N/A,sliced from HIV_Env,,,,subunit span 32-517 on parent,True,SUBUNIT_SLICE,UMQ71839.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp120,ADU04884.1,472,,,N/A,sliced from HIV_Env,,,,subunit span 32-503 on parent,True,SUBUNIT_SLICE,ADU04884.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp120,UBW82422.1,495,,,N/A,sliced from HIV_Env,,,,subunit span 32-526 on parent,True,SUBUNIT_SLICE,"UBW82422.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_gp120,ATW67223.1,481,,,N/A,sliced from HIV_Env,,,,subunit span 32-512 on parent,True,SUBUNIT_SLICE,ATW67223.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp120,UBW85812.1,474,,,N/A,sliced from HIV_Env,,,,subunit span 32-505 on parent,True,SUBUNIT_SLICE,"UBW85812.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_gp120,QAB37192.1,470,,,N/A,sliced from HIV_Env,,,,subunit span 32-501 on parent,True,SUBUNIT_SLICE,QAB37192.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp41,QAB37996.1,352,,,N/A,sliced from HIV_Env,,,,subunit span 515-866 on parent,True,SUBUNIT_SLICE,QAB37996.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp41,QGV15582.1,345,,,N/A,sliced from HIV_Env,,,,subunit span 507-851 on parent,True,SUBUNIT_SLICE,QGV15582.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp41,QRC49169.1,348,,,N/A,sliced from HIV_Env,,,,subunit span 505-852 on parent,True,SUBUNIT_SLICE,QRC49169.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp41,AFV34432.1,352,,,N/A,sliced from HIV_Env,,,,subunit span 508-859 on parent,True,SUBUNIT_SLICE,AFV34432.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp41,XKC16435.1,352,,,N/A,sliced from HIV_Env,,,,subunit span 505-856 on parent,True,SUBUNIT_SLICE,XKC16435.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp41,QIX06234.1,352,,,N/A,sliced from HIV_Env,,,,subunit span 507-858 on parent,True,SUBUNIT_SLICE,QIX06234.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp41,QIC93331.1,345,,,N/A,sliced from HIV_Env,,,,subunit span 513-857 on parent,True,SUBUNIT_SLICE,QIC93331.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp41,UBW86827.1,345,,,N/A,sliced from HIV_Env,,,,subunit span 512-856 on parent,True,SUBUNIT_SLICE,"UBW86827.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_gp41,UBW83425.1,352,,,N/A,sliced from HIV_Env,,,,subunit span 507-858 on parent,True,SUBUNIT_SLICE,"UBW83425.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_gp41,AFU27265.1,352,,,N/A,sliced from HIV_Env,,,,subunit span 522-873 on parent,True,SUBUNIT_SLICE,AFU27265.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp41,UBW82422.1,352,,,N/A,sliced from HIV_Env,,,,subunit span 527-878 on parent,True,SUBUNIT_SLICE,"UBW82422.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_gp41,XPO03727.1,349,,,N/A,sliced from HIV_Env,,,,subunit span 512-860 on parent,True,SUBUNIT_SLICE,XPO03727.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp41,UMQ72343.1,352,,,N/A,sliced from HIV_Env,,,,subunit span 533-884 on parent,True,SUBUNIT_SLICE,UMQ72343.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp41,UBW82834.1,352,,,N/A,sliced from HIV_Env,,,,subunit span 502-853 on parent,True,SUBUNIT_SLICE,"UBW82834.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_gp41,AFU31404.1,353,,,N/A,sliced from HIV_Env,,,,subunit span 520-872 on parent,True,SUBUNIT_SLICE,AFU31404.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp41,UBW87031.1,352,,,N/A,sliced from HIV_Env,,,,subunit span 497-848 on parent,True,SUBUNIT_SLICE,"UBW87031.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_gp41,UMQ70433.1,352,,,N/A,sliced from HIV_Env,,,,subunit span 509-860 on parent,True,SUBUNIT_SLICE,UMQ70433.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp41,WMD30114.1,352,,,N/A,sliced from HIV_Env,,,,subunit span 525-876 on parent,True,SUBUNIT_SLICE,WMD30114.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp41,UMQ71839.1,352,,,N/A,sliced from HIV_Env,,,,subunit span 518-869 on parent,True,SUBUNIT_SLICE,UMQ71839.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp41,UBW88050.1,345,,,N/A,sliced from HIV_Env,,,,subunit span 504-848 on parent,True,SUBUNIT_SLICE,"UBW88050.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_gp41,AVP73563.1,352,,,N/A,sliced from HIV_Env,,,,subunit span 502-853 on parent,True,SUBUNIT_SLICE,AVP73563.1 envelope glycoprotein [Human immunodeficiency virus 1]
HIV_gp41,AFU32842.1,352,,,N/A,sliced from HIV_Env,,,,subunit span 510-861 on parent,True,SUBUNIT_SLICE,AFU32842.1 envelope glycoprotein [Human immunodeficiency virus 1]
